id,title,original_title,release_year,vote_average,genres,cast,director,overview,poster_url,poster_local,tmdb_id,runtime,tagline
274,沉默的羔羊,The Silence of the Lambs,1991,8.1,"Crime, Thriller, Drama","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,"在这部改编自托马斯·哈里斯畅销小说的惊世之作中，技艺超凡的导演乔纳森·戴米以令人毛骨悚然的笔触，勾勒出缠绕美国社会的梦魇——连环谋杀。朱迪·福斯特颠覆性地诠释了联邦调查局见习探员克拉丽丝·史达琳的形象，为洞悉另一名连环杀手的心智，她不得不求助于恶名昭彰的""食人魔""汉尼拔·莱克特，此番表演亦成为其演艺生涯中最令人难忘的篇章。与她交锋的安东尼·霍普金斯，则塑造出堪称典范的暗黑英雄形象——优雅博学、机锋凌厉却暗藏杀戮本能，令人战栗地呈现了人性彻底堕落的剖面。这部兼具扣人心弦的刑侦叙事与扭曲心理深度探索的杰作，当年横扫奥斯卡最佳影片、导演、改编剧本、男女主角五项大奖，至今仍是影史文化里程碑。[标准收藏公司]",https://image.tmdb.org/t/p/w500/guKREBLV4nSzT52rKAjHFjSjhsL.jpg,assets/posters/274.jpg,274,119,要进入杀手的头脑，她必须挑战疯子的头脑。
424,辛德勒的名单,Schindler's List,1993,8.3,"Drama, History, War","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,"1939年，波兰在纳粹德国的统治下，党卫军对犹太人进行了隔离统治。德国商人奥斯卡·辛德勒（连姆·尼森 Liam Neeson 饰）来到德军统治下的克拉科夫，开设了一间搪瓷厂，生产军需用品。凭着出众的社交能力和大量的金钱，辛德勒和德军建立了良好的关系，他的工厂雇用犹太人工作，大发战争财。 1943年，克拉科夫的犹太人遭到了惨绝人寰的大屠杀，辛德勒目睹这一切，受到了极大的震撼，他贿赂军官，让自己的工厂成为集中营的附属劳役营，在那些疯狂屠杀的日子里，他的工厂也成为了犹太人的避难所。 1944年，德国战败前夕，屠杀犹太人的行动越发疯狂，辛德勒向德军军官开出了1200人的名单，倾家荡产买下了这些犹太人的生命。在那些暗无天日的岁月里，拯救一个人，就是拯救全世界。",https://image.tmdb.org/t/p/w500/7cDI6MrIi12uQxfipiNIeJPYljy.jpg,assets/posters/424.jpg,424,195,谁拯救了一条生命，谁就拯救了整个世界。
557,蜘蛛侠,Spider-Man,2002,6.8,"Action, Sci-Fi","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,彼得·帕克只是美国一个平凡的高中生，当他被蜘蛛博物馆偷跑出来的变种蜘蛛咬了一口之后，彼得的生活彻底改变了。他变得和蜘蛛一样，拥有各种蜘蛛特有的超能力：从手指喷出粘力极强的蜘蛛丝、飞檐走壁等等。彼得兴奋异常，开始利用自己的超能力去赚钱。但当他最爱的叔叔被自己放走的罪犯杀死后，彼得发誓要用自己的超能力去打击犯罪。彼得好友哈利的父亲诺曼是一家生物科技公司的老板，因自己公司生产的飞行器没得到军方首脑赏识而苦恼不堪。一次意外诺曼吸入神经毒气而具有了超能力，引发了自身邪恶的本性，骑着自己研发的飞行器去到处破坏、杀人。彼得化身的蜘蛛侠开始出击了！,https://image.tmdb.org/t/p/w500/325ufCzYxTZg45Bwaawlna3zcUC.jpg,assets/posters/557.jpg,557,121,能力越大 责任越大
37165,楚门的世界,The Truman Show,1998,7.8,"Comedy, Drama","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,二十九年前，一名男婴被奥姆尼康电视公司收养，从此成为全球最受欢迎的电视节目的主人公。他的名字叫楚门·伯班克。[派拉蒙影业],https://image.tmdb.org/t/p/w500/nAnzFcqORitpwvRQPceIt4mcm8G.jpg,assets/posters/37165.jpg,37165,103,如果再也不能见到你，祝你早安午安晚安。
348,异形,Alien,1979,7.9,"Horror, Sci-Fi","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,未来的世界，人类已能轻松穿梭于星际之间，在太空中展开商业活动。“诺斯特罗莫”是在太空活动的众多星际商业运输船之一。一次，它完成任务满载太空矿石返航地球时，突然收到了一组奇怪的信号，由于这可能是求救信号，飞船接到指令前往信号源地进行搜救。经过一段飞行后，飞船终于抵达信号源发出的地方。船员们发现此处果然有一艘坠毁的飞船，只是，经过一番搜索，他们发现该船的船员们都早已死亡，化为化石。此时，留在“诺斯特罗莫”号的第三指挥官蕾普莉已经破译出该信号并不是求救信号，而是警告信号！队员的生死搏斗开始了！,https://image.tmdb.org/t/p/w500/uuGKhdNWrZegCr2cYz7OFXiMzNo.jpg,assets/posters/348.jpg,348,117,在遥远的太空 无人能听到你的尖叫
244786,爆裂鼓手,Whiplash,2014,8.3,"Drama, Music, Thriller","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,年轻的爵士鼓手安德鲁·奈曼就读于全国顶尖的音乐学院，师从令人畏惧的爵士乐导师特伦斯·弗莱彻，在成为顶尖爵士鼓手的道路上奋力挣扎。,https://image.tmdb.org/t/p/w500/wOBIYg8cJUNumlBGyUk47Sw4olf.jpg,assets/posters/244786.jpg,244786,107,
1124,致命魔术,The Prestige,2006,8.0,"Drama, Mystery, Sci-Fi","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Christopher Nolan,19世纪末，人们对科学文明的认知还不太清楚，于是，安吉尔和伯登凭借魔术，成为了伦敦城内的神奇人物。安吉尔出身贵族，魔术手段华丽丰富，是富人圈子里的表演常客。而伯登即使出身平平，争强好胜的心智和充满创造力的魔术技巧，却也令他有了名气。两人自小便是要好的伙伴，然而，现在魔术界二人各有领地，并且都有野心想成为顶级魔术师，一番明争暗斗如箭在弦上。伯登掌握了精彩的分身术，叫座又叫好。而安吉尔见情势不妙，搬来科学家助阵——他发明的交流电有无穷魔力，保证让观众目瞪口呆。二人出招接招，一来一往，争斗在剧烈升级，友谊和道德都被抛诸脑后，一场血案在悄悄酝酿。,https://image.tmdb.org/t/p/w500/5DMDkeRfgISRqwxgrX9McAYwu6A.jpg,assets/posters/1124.jpg,1124,130,千万别眨眼
1271,300勇士,300,2006,7.0,"Action, Adventure, War","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,这部电影描述了人类史上最残酷的战争之一：温泉关之战。公元前 480 年，波斯国王薛西斯一世（罗德里格·桑托罗 Rodrigo Santoro 饰）亲率 30 万大军征战希腊。希腊各个城邦迅速派出军队结成了联军，准备抵御波斯军队的入侵。防线的最前线设在希腊的温泉关，此处由斯巴达 城的国王列奥尼达（杰拉德·巴特勒 Gerard Butler 饰）率领本城 300 精兵和联军 4000 余人镇守。由于叛徒的出卖，希腊军队被波斯军队抄到了身后形成围剿之势。列奥尼达为了保存联军实力，让联军首先撤退，自己率领 300 精兵死守温泉关断后。数以十万波斯大军浩浩汤汤蜂拥而至，自知必死的斯巴达士兵反而士气高涨，在战斗中爆发出惊人的战力。整个战争整整持续了 2 天，最后列奥尼达和他的 300 精兵全部阵亡，而波斯军队则损失了 20000 多士兵，薛西斯一世的两个兄弟也在此役中战死……,https://image.tmdb.org/t/p/w500/2YRNOdQMcWT9FhM7HijY9bIvJSl.jpg,assets/posters/1271.jpg,1271,116,勇者轰天 只为光荣而战
10193,玩具总动员3,Toy Story 3,2010,7.6,"Animation, Family, Comedy","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,安迪已经高中毕业了，即将成为大学生，而他的玩具，包括胡迪、巴斯光年都面临将要被放在阁楼上的命运。在他们被放到阁楼之前，却意外的被丢弃，并被一个清理垃圾的人所捡起。玩具们发现自己被带到了一个当地的日间托儿所，他们必须要在那儿想办法面对一群调皮且粗鲁的学龄前小孩。胡迪打算要带领他的朋友们逃离托儿所，并为自己和他们找到一个新的安身之处。但巴斯光年在一次尝试逃离的行动中受到了损伤，使得整件事情变得更复杂了……,https://image.tmdb.org/t/p/w500/wNzvuGYoGl0LdWdGeCUXQ47jNVQ.jpg,assets/posters/10193.jpg,10193,102,没有玩具被落下
57158,霍比特人2：史矛革之战,The Hobbit: The Desolation of Smaug,2013,7.6,"Fantasy, Adventure, Action","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,距离孤山越来越近，矮人远征军的道路却变得异常艰险。他们躲过了苍白半兽人的不懈追杀，在幽暗密林前和甘道夫（伊恩·麦凯伦 Ian McKellen 饰）兵分两路，后者前往多尔哥多探寻索伦的动向，而霍比特人比尔博·巴金斯（马丁·弗里曼 Martin John C. Freeman 饰）和矮人们先是遭到巨大蜘蛛的袭击，随后又被精灵王子莱戈拉斯（奥兰多·布鲁姆 Orlando Bloom 饰）及其木精灵同伴捕获。比尔博急中生智，利用魔戒救出伙伴，继而引发了木精灵、半兽人和矮人远征军之间精彩纷呈的三方会战。借助巴德（卢克·伊万斯 Luke Evans 饰）的帮助，疲惫的矮人们暂时落脚长湖镇。近在咫尺的孤山城堡，沉睡在财宝中的巨龙即将醒来……,https://image.tmdb.org/t/p/w500/gKjwAQt1q2M3P2WSjpt5NmIck1v.jpg,assets/posters/57158.jpg,57158,186,超越黑暗…除了荒凉…谎言是最大的危险。
1422,无间道风云,The Departed,2006,7.9,"Drama, Thriller, Crime","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,这部由马丁·斯科塞斯执导的硬派犯罪剧情片，将我们带入两名警察的人生：科林·沙利文（马特·达蒙 饰）精明而野心勃勃，看似在麻省州警精英特别调查组中拥有快速晋升通道，该部门的首要目标是势力庞大的爱尔兰黑帮头目弗兰克·卡斯特罗（杰克·尼科尔森 饰）。比利·科斯蒂根（莱昂纳多·迪卡普里奥 饰）熟知街头法则且强悍坚韧，却因被指暴力倾向而失去警徽，最终重回南波士顿的混乱街头，并被招募加入卡斯特罗的团伙。然而两人皆隐藏着真实身份，当他们在对立阵营中展开行动时，被迫卷入一场生死攸关的致命猫鼠游戏。[华纳兄弟],https://image.tmdb.org/t/p/w500/aiFgndjUBZA9MiMGAuIVxyNqTE5.jpg,assets/posters/1422.jpg,1422,151,警察还是罪犯。当你面对一把上膛的枪时，这二者又有何区别？
752,V字仇杀队,V for Vendetta,2006,7.7,"Action, Thriller, Sci-Fi","Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Various Directors,未来的英国社会处于极权统治的高压下，不能容许同性恋者、异教徒等社会角色的存在，人民在黑暗政权下苟延残喘。  这晚，年轻女子艾薇身陷险境，幸得V相助。V是一个永远带着面具的神秘男子，拥有高智商和超凡战斗力。他摧毁了伦敦的标志性建筑，同时也点燃了反政府的熊熊烈火。 艾薇在和V深入接触后，不仅得知了V的神秘使命，还渐渐发现了自己的身世，这也注定了自己和V会是同一条阵线的人。,https://image.tmdb.org/t/p/w500/kT5BSQFiPGkeQykMqGqv363oIwG.jpg,assets/posters/752.jpg,752,132,人民不应该害怕政府，相反的政府才需要畏惧人民
